month,opeid,md_earn_wne_p10.reported.earnings,medianEarnings,index_std
2014-12-01,285100,44600,0,-0.06398105279582444
2014-12-01,285300,77300,1,0.027574414804030768
2014-12-01,285800,45600,0,-0.11479831511328706
2014-12-01,288200,56600,0,-0.742932335717745
2014-12-01,288300,44700,0,-1.2008909070658598
2014-12-01,288500,110600,1,-0.22643696227686477
2014-12-01,289200,89000,1,-0.41282697377805544
2014-12-01,289400,55500,0,-0.7021301286617759
2014-12-01,289500,47100,0,-0.16354209669397124
2014-12-01,289900,53800,0,-0.9220949377732263
2014-12-01,290100,33600,0,-0.9043360763125851
2014-12-01,290300,55600,0,0.08465125535492346
2014-12-01,290500,33600,0,-0.6854779228968673
2014-12-01,290600,36600,0,-0.6834821522438721
2014-12-01,290700,36000,0,-0.5482585276586843
2014-12-01,290800,36500,0,-0.9347926611896482
2014-12-01,291000,39200,0,-0.9342858044155262
2014-12-01,291100,29400,0,-0.41884209992556526
2014-12-01,291200,31100,0,-1.3272049509407806
2014-12-01,291300,42900,0,-0.9621034302691321
2014-12-01,291400,36600,0,-0.9831965411247087
2014-12-01,291600,35400,0,-0.6810379220793614
2014-12-01,291800,58500,0,-0.3383119755189353
2014-12-01,292000,76700,1,-0.1412343808640567
2014-12-01,292300,39200,0,0.3982824352344283
2014-12-01,292600,30100,0,-0.9016014125417494
2014-12-01,292700,44500,0,-0.4225176014344034
2014-12-01,292800,31100,0,-0.835129598446949
2014-12-01,292900,36800,0,-0.6436402791532086
2014-12-01,293000,35100,0,-1.3819034339794285
2014-12-01,293100,38500,0,-1.3308962940545968
2014-12-01,293300,37500,0,-0.3651898202553742
2014-12-01,293500,28300,0,-0.9982572450767115
2014-12-01,293600,31300,0,-0.8384554438389666
2014-12-01,293900,34400,0,-0.9431705989085856
2014-12-01,294100,36900,0,-0.4142530739815868
2014-12-01,294200,26100,0,-0.47757746960624714
2014-12-01,294400,32800,0,-0.30302635975436815
2014-12-01,294500,38400,0,-0.6780566301127032
2014-12-01,294600,39600,0,-0.8171236412220716
2014-12-01,294800,40800,0,-1.4595711141432548
2014-12-01,294900,39200,0,-0.8367900185617544
2014-12-01,295000,31600,0,-0.667625196054389
2014-12-01,295100,35900,0,-0.43883143924694834
2014-12-01,295300,35900,0,-0.6462639793769738
2014-12-01,295400,33400,0,-0.3769140336483393
2014-12-01,295500,37500,0,-1.0019624724125953
2014-12-01,295600,30700,0,-0.8759602420040367
2014-12-01,295700,38600,0,-0.746598492455046
2014-12-01,296000,33200,0,-0.9369079428688242
2014-12-01,296200,27400,0,-1.0754260578280677
2014-12-01,296800,28200,0,-0.5869403222750352
2014-12-01,297200,47500,0,-0.4608160219610165
2014-12-01,297400,50400,0,-0.9131725759525995
2014-12-01,297500,41700,0,-1.0575880286453723
2014-12-01,297600,37000,0,-0.6120769286610152
2014-12-01,297800,61000,1,-0.7612417280202477
2014-12-01,297900,25500,0,-1.4153462577142972
2014-12-01,298100,35100,0,-0.8065648133473653
2014-12-01,298400,38700,0,-0.7421674469289029
2014-12-01,298500,37000,0,-0.44317163186078384
2014-12-01,298600,33300,0,-0.8322828438411796
2014-12-01,298900,37000,0,0.1186430016626755
2014-12-01,299000,38600,0,-0.4052647529442319
2014-12-01,299200,45700,0,-0.1083539066011321
2014-12-01,299300,34000,0,-0.6300675026390377
2014-12-01,299400,37200,0,-0.7582449569338312
2014-12-01,299700,46300,0,0.1645450487782824
2014-12-01,300500,46600,0,-0.13618057682557153
2014-12-01,300800,36700,0,-0.9189198194703965
2014-12-01,301000,35500,0,-0.7119224862905414
2014-12-01,301002,35500,0,-0.9830498521581735
2014-12-01,301003,35500,0,-0.4607307251514301
2014-12-01,301005,35500,0,-1.2476286270762529
2014-12-01,301100,27900,0,-0.7032863817168922
2014-12-01,301200,39200,0,-0.9011553355781594
2014-12-01,301400,44000,0,-1.252120646535005
2014-12-01,301600,38300,0,-0.2422842409974835
2014-12-01,301800,39000,0,-0.19543591750168438
2014-12-01,302300,41400,0,-0.06527265263188364
2014-12-01,302400,67000,1,-0.5358803632107416
2014-12-01,302500,40900,0,-1.0673890322761765
2014-12-01,302600,24900,0,-0.5850724023450901
2014-12-01,302900,31000,0,-0.45850010371232175
2014-12-01,303000,32800,0,-0.5828744623186464
2014-12-01,303100,31100,0,-0.6467355665628595
2014-12-01,303200,39300,0,-0.2809408684964865
2014-12-01,303300,39900,0,-0.6824906870729693
2014-12-01,303500,39500,0,-0.8556138302983876
2014-12-01,303600,35500,0,-1.0645847545240121
2014-12-01,303700,44400,0,-0.7841232721512221
2014-12-01,303900,32800,0,-0.8682448659757076
2014-12-01,304100,37000,0,-0.46818854690017525
2014-12-01,304200,48600,0,-0.7268137661706233
2014-12-01,304500,40600,0,-0.5895002341550842
2014-12-01,304600,48300,0,-0.7457084078870965
2014-12-01,304800,38000,0,-0.1882849256360972
2014-12-01,304900,39000,0,-0.3039679320076557
2014-12-01,305000,51000,0,-0.42133472486072493
2014-12-01,305100,36600,0,-0.8098198002368076
2014-12-01,306500,43700,0,-0.38987590772891967
2014-12-01,306600,33400,0,-1.3011224652145343
2014-12-01,306900,36000,0,-0.8094996208746204
2014-12-01,307200,38500,0,-0.5436934044053635
2014-12-01,307300,42600,0,-0.827776464556284
2014-12-01,307700,45800,0,-0.33671864446258964
2014-12-01,307701,45800,0,-0.14964449081384884
2014-12-01,307702,45800,0,-0.29742668801663336
2014-12-01,307800,38800,0,-0.9749955008103068
2014-12-01,308300,40800,0,0.667621559654149
2014-12-01,308400,39400,0,-1.0942261928118853
2014-12-01,308500,39200,0,-0.10130351341419191
2014-12-01,308600,38400,0,0.058433253957038266
2014-12-01,308900,54300,0,-0.7787737523470125
2014-12-01,309000,42600,0,0.1388464775984094
2014-12-01,310000,39500,0,-1.1897611242213921
2014-12-01,310900,41000,0,-1.0355935490636567
2014-12-01,311000,41200,0,-1.2109706229730213
2014-12-01,312100,38200,0,-1.1191147159059645
2014-12-01,312300,34800,0,-0.9583801581376972
2014-12-01,312500,39400,0,-0.6999165012085546
2014-12-01,312700,52300,0,-0.5052199519298433
2014-12-01,313100,40200,0,-0.7662422688702454
2014-12-01,313300,37500,0,-0.7228110360154111
2014-12-01,313400,42900,0,-0.76292503587148075
2014-12-01,313500,41800,0,-1.0752714147203928
2014-12-01,314100,32200,0,-1.1125341182840303
2014-12-01,314200,39000,0,-0.9507312263296867
2014-12-01,314300,42700,0,-0.3959869383377253
2014-12-01,314400,48800,0,-0.13641372079502465
2014-12-01,314500,34800,0,1.1920005796525917
2014-12-01,314700,30600,0,-0.6332546750564042
2014-12-01,314900,45800,0,-0.5661621905804852
2014-12-01,315000,33900,0,-0.6870364523528809
2014-12-01,315100,44000,0,-0.5337316452953922
2014-12-01,315200,38400,0,-0.7127981996642456
2014-12-01,315400,34500,0,-0.8479628172358943
2014-12-01,315700,28400,0,-0.8503094877270947
2014-12-01,316100,35000,0,-0.626194802128158
2014-12-01,316300,36100,0,-0.7833356000706291
2014-12-01,316400,35300,0,-0.6544039655977908
2014-12-01,316500,35600,0,-0.851888285507066
2014-12-01,316600,39400,0,-0.6976821888451245
2014-12-01,316700,30700,0,-0.44383324133266316
2014-12-01,316800,32600,0,-0.9166119669144086
2014-12-01,317000,43400,0,-0.3086822568455495
2014-12-01,317400,34400,0,-0.6336369580347433
2014-12-01,317900,34300,0,-0.6855485751838345
2014-12-01,318000,28200,0,-0.7501145087101491
2014-12-01,318100,37000,0,-0.9125445057734868
2014-12-01,318300,38200,0,-1.3451274770319592
2014-12-01,318400,46600,0,-0.48816383414601183
2014-12-01,318401,46600,0,-0.938054271247683
2014-12-01,318500,43200,0,-0.8636579037168933
2014-12-01,319100,41800,0,-0.700888428150742
2014-12-01,319300,37800,0,-0.33466330228580565
2014-12-01,319400,43300,0,-0.8885893309494154
2014-12-01,319700,43400,0,-0.54254375593695
2014-12-01,319800,51300,0,-0.3116525807862578
2014-12-01,319801,51300,0,-0.5972327017947777
2014-12-01,319900,33300,0,-1.2957738420306444
2014-12-01,320600,31400,0,-1.37279579657894
2014-12-01,320700,22600,0,-0.8257104549329959
2014-12-01,320800,38500,0,-0.37693239525445976
2014-12-01,320900,38500,0,-1.167930212228657
2014-12-01,321000,46400,0,0.18845240632951246
2014-12-01,321001,46400,0,-0.19206005716574515
2014-12-01,321100,50100,0,-0.3953886361302703
2014-12-01,321200,42300,0,-0.688773198198442
2014-12-01,321600,42800,0,-0.8625399567990073
2014-12-01,321700,36200,0,-0.249256951132029
2014-12-01,321900,37300,0,0.7076908525884613
2014-12-01,322300,41600,0,0.07513448728552434
2014-12-01,322400,51700,0,-0.7657763358885356
2014-12-01,322500,36100,0,-0.5385039449436978
2014-12-01,322700,49200,0,-0.9246558174330392
2014-12-01,322900,48500,0,-0.7631710624728638
2014-12-01,323000,49200,0,0.741055458009915
2014-12-01,323300,42600,0,-0.8279008360150076
2014-12-01,323500,43700,0,-0.5326313596330984
2014-12-01,323700,50400,0,-0.9777766715103735
2014-12-01,323800,68800,1,0.24937736593739396
2014-12-01,324100,42700,0,-0.6281988995190588
2014-12-01,324200,72000,1,-0.16628624514116105
2014-12-01,324300,45200,0,-0.7081756277244056
2014-12-01,324400,34300,0,-0.8595167056416131
2014-12-01,324500,43000,0,-0.9144608607717032
2014-12-01,324700,47500,0,-0.39991394495950605
2014-12-01,325200,42200,0,-0.5980154066865763
2014-12-01,325300,52100,0,-0.5524903088005657
2014-12-01,325600,61100,1,-0.9022046153152576
2014-12-01,325800,54300,0,-0.44607658473515965
2014-12-01,325900,42800,0,-0.6255163409810487
2014-12-01,326200,47700,0,-0.818860422915091
2014-12-01,326500,54800,0,-0.1516271071533164
2014-12-01,326600,46200,0,-0.4353915958816377
2014-12-01,326700,37500,0,-0.6443442395459412
2014-12-01,326800,52200,0,-0.2773320374763152
2014-12-01,327000,52000,0,0.0894210706049527
2014-12-01,327400,55600,0,-0.5362965451847814
2014-12-01,327500,49900,0,-0.35419151652584985
2014-12-01,327600,49000,0,-0.674459456170415
2014-12-01,327700,38000,0,-1.0196433235964608
2014-12-01,327900,45200,0,-0.8638365627781134
2014-12-01,328000,31400,0,-0.9041658433152
2014-12-01,328400,69800,1,-0.7946984670116428
2014-12-01,328500,30400,0,-0.6117291976904811
2014-12-01,328700,53200,0,0.5544653186854588
2014-12-01,328800,46100,0,-1.0053706253454961
2014-12-01,328900,76800,1,-0.53727982962786
2014-12-01,329000,34900,0,-0.40250868680429663
2014-12-01,329300,42800,0,-0.5086051277761312
2014-12-01,329600,38000,0,-0.9121549503012647
2014-12-01,329700,38500,0,-1.2008184079069701
2014-12-01,329800,41400,0,-0.7877545025087788
2014-12-01,330000,30500,0,-0.9998220085224022
2014-12-01,330100,50000,0,-0.20739731622238838
2014-12-01,330300,39900,0,-1.1836596734718896
2014-12-01,330400,56000,0,-1.1717902265897138
2014-12-01,330600,28500,0,-0.4674961683483065
2014-12-01,330900,44700,0,-0.746735500047545
2014-12-01,331300,51700,0,-0.9697683186985081
2014-12-01,331301,51700,0,-0.9697683186985081
2014-12-01,331500,43800,0,-0.6014060200874276
2014-12-01,331600,38100,0,-0.7544035814266308
2014-12-01,331700,30000,0,0.017682837488743552
2014-12-01,331800,37200,0,-0.8646927491378688
2014-12-01,332000,42900,0,-0.7777481111148685
2014-12-01,332100,33900,0,-0.6868004952488262
2014-12-01,332200,41400,0,-0.6432838199451764
2014-12-01,332300,39100,0,-1.1853509643507585
2014-12-01,332400,38100,0,-0.38810313955758685
2014-12-01,332500,43200,0,-0.7708075127368296
2014-12-01,332600,45200,0,-1.0381249249630642
2014-12-01,332700,39000,0,-0.8707234798809627
2014-12-01,332800,46500,0,-0.8439920596140081
2014-12-01,332900,47500,0,-0.7607900342849487
2014-12-01,332913,47500,0,-0.30787877559360055
2014-12-01,332920,47500,0,1.014359445219464
2014-12-01,335000,31100,0,-0.8354123423463753
2014-12-01,335100,32600,0,-1.5634345277077726
2014-12-01,335300,85800,1,-0.28531652687616926
2014-12-01,335400,48700,0,-0.6437500670915536
2014-12-01,335700,37900,0,-0.9390093215186596
2014-12-01,335900,44900,0,-0.23050215212551026
2014-12-01,336000,45800,0,-0.7112162499008965
2014-12-01,336200,35600,0,-1.3699050137418785
2014-12-01,336600,46900,0,-0.8596836051039675
2014-12-01,336700,58500,0,-0.9482778914185568
2014-12-01,336800,44200,0,-0.74438124930402
2014-12-01,336900,50000,0,-0.5681383696970516
2014-12-01,337000,49400,0,0.28037069661235053
2014-12-01,337100,46500,0,-0.38898107150480693
2014-12-01,337600,37200,0,-0.8683355327010106
2014-12-01,337800,78200,1,-0.6296567891418613
2014-12-01,337900,48200,0,-0.31099272236726894
2014-12-01,337902,48200,0,-0.699249946371008
2014-12-01,337903,48200,0,-0.7062901180060679
2014-12-01,337904,48200,0,-0.7787453062736918
2014-12-01,338400,56000,0,-0.8446994295355186
2014-12-01,338500,51500,0,-0.5470288957180506
2014-12-01,338800,73700,1,-0.15916873891836253
2014-12-01,338900,49900,0,-0.9648270652783459
2014-12-01,339100,44700,0,-0.37037658126557016
2014-12-01,339400,49900,0,-0.3284401403188606
2014-12-01,339600,32600,0,-0.28348027936235476
2014-12-01,339900,47900,0,-0.5741760205708274
2014-12-01,340100,59700,1,0.016029527432928008
2014-12-01,340200,61900,1,-0.2433576475757334
2014-12-01,340400,35100,0,-0.2081061424837284
2014-12-01,340403,35100,0,0.14270161821682878
2014-12-01,340600,59600,1,-0.248424048530631
2014-12-01,340700,39600,0,-0.9535301377521259
2014-12-01,340900,47300,0,-0.815307489153865
2014-12-01,341000,47200,0,-0.8296360366165869
2014-12-01,341100,48300,0,-0.2148853259899583
2014-12-01,341400,48200,0,-0.505398673635298
2014-12-01,341700,19400,0,-0.6978646342189866
2014-12-01,341900,36100,0,-0.7887931166406155
2014-12-01,342000,21400,0,-1.0422095330717502
2014-12-01,342200,41300,0,-1.0877601481962675
2014-12-01,342300,52500,0,0.03572594015273578
2014-12-01,342400,27500,0,-0.653719699872484
2014-12-01,342500,49400,0,-0.2504632137353723
2014-12-01,342700,32800,0,0.3241248526162909
2014-12-01,342800,39700,0,-1.1194857075456754
2014-12-01,342900,29600,0,-1.0202913835390444
2014-12-01,343100,33400,0,-0.7875551781442921
2014-12-01,343200,36000,0,-0.864273919701158
2014-12-01,343400,47500,0,-0.9117554366957035
2014-12-01,343500,33900,0,-0.7325545241883883
2014-12-01,343600,36100,0,-0.45741837412550435
2014-12-01,343800,73400,1,-1.593694077557427
2014-12-01,343900,23200,0,-1.1584555356616728
2014-12-01,344000,33300,0,-1.2864988798022408
2014-12-01,344100,31200,0,-0.6814206069472738
2014-12-01,344500,41300,0,-0.5664016301477194
2014-12-01,344600,30400,0,-0.7390244401789019
2014-12-01,344800,42100,0,-0.9019002683813705
2014-12-01,344900,37000,0,-0.501592709384702
2014-12-01,345000,32400,0,-0.6774734491144032
2014-12-01,345100,36200,0,-0.18913623901399518
2014-12-01,345500,26400,0,-1.2083783810415756
2014-12-01,345600,36100,0,-0.7617445120520154
2014-12-01,345700,46800,0,-0.09701376035042977
2014-12-01,345900,34400,0,-0.687501474075012
2014-12-01,346100,34100,0,-0.04272852195394055
2014-12-01,346300,37400,0,-0.21026719501824398
2014-12-01,346500,32300,0,-0.17295591483120706
2014-12-01,346600,33200,0,-0.5066010116215527
2014-12-01,346700,37100,0,-0.3474869475279804
2014-12-01,346900,36900,0,-0.30654836821549275
2014-12-01,347000,52300,0,-0.18636899071672447
2014-12-01,347100,40600,0,-0.7572451112822164
2014-12-01,347400,39500,0,-0.5666671254220512
2014-12-01,347800,34700,0,-0.9572950816470794
2014-12-01,347900,39100,0,-0.5175456234092248
2014-12-01,348100,35400,0,-0.7809305299463669
2014-12-01,348200,45300,0,-0.5588484796140629
2014-12-01,348400,39800,0,-1.595585809237133
2014-12-01,348500,35000,0,-1.1378149193694513
2014-12-01,348600,39000,0,-0.4445893558652562
2014-12-01,348700,34000,0,-0.987984227998547
2014-12-01,349000,33800,0,-0.3168723059938032
2014-12-01,349200,37000,0,-0.7756985351381545
2014-12-01,349500,29400,0,-0.16182985287372703
2014-12-01,349600,39700,0,-0.16975910154838775
2014-12-01,349900,25000,0,-0.476085625544362
2014-12-01,350000,32400,0,-0.3216938574263971
2014-12-01,350100,28300,0,0.14796766384150686
2014-12-01,350200,37500,0,-0.6135062602800039
2014-12-01,350400,29100,0,0.30585720419106494
2014-12-01,350500,36500,0,-0.9831702736886633
2014-12-01,350700,26700,0,-0.8536702396375114
2014-12-01,350900,37000,0,-0.679119633586755
2014-12-01,351000,36100,0,-0.6507660654810596
2014-12-01,351100,36400,0,-0.40501330043141626
2014-12-01,351800,38500,0,-0.3776998414099337
2014-12-01,351900,50300,0,-0.9879926188441477
2014-12-01,352200,35800,0,-0.7996919932595412
2014-12-01,352300,37700,0,-0.698491670623937
2014-12-01,352400,33300,0,-0.09495889864317104
2014-12-01,352500,35300,0,-0.7482944375793142
2014-12-01,352600,39500,0,-0.9214199260597838
2014-12-01,352700,40000,0,-0.8080246886254975
2014-12-01,352800,37400,0,-1.0583569941442468
2014-12-01,352900,36500,0,-0.36324700118498776
2014-12-01,353000,42300,0,-0.6676317134029138
2014-12-01,353100,34800,0,-0.5498983538227672
2014-12-01,353400,38200,0,-0.04990541813456243
2014-12-01,353500,60900,1,-0.3803204268779476
2014-12-01,353600,35500,0,-0.5190927245221842
2014-12-01,353700,40200,0,-0.2925226632003416
2014-12-01,354100,38000,0,-1.013005195739793
2014-12-01,354300,47600,0,-1.3218516639915368
2014-12-01,354500,49100,0,0.6465907236146688
2014-12-01,355700,41000,0,-0.8918504352876993
2014-12-01,356000,42200,0,-0.7216310044749367
2014-12-01,356400,36700,0,-0.2949466166912769
2014-12-01,356500,37100,0,-0.5212554383468687
2014-12-01,357100,38600,0,-0.46603571235080626
2014-12-01,357500,37300,0,-1.0919646836936345
2014-12-01,357600,43600,0,-0.7679762840698633
2014-12-01,357700,30500,0,-0.7332980632837568
2014-12-01,357800,42700,0,-0.2847045060937114
2014-12-01,358100,38800,0,-0.883125106997676
2014-12-01,358400,50000,0,-0.34575648125783703
2014-12-01,358600,36700,0,-0.803804264211816
2014-12-01,358800,41700,0,-1.2263469201908725
2014-12-01,359100,37200,0,-0.41069811652848176
2014-12-01,359200,38500,0,-0.7872650112298301
2014-12-01,359400,42100,0,-1.25792030540188
2014-12-01,359800,39200,0,-0.0763579152186003
2014-12-01,359900,40500,0,-0.5701760396665984
2014-12-01,360200,29500,0,-0.7823680849571885
2014-12-01,360400,59900,1,0.10126596147699755
2014-12-01,360600,41400,0,-0.2597154705017046
2014-12-01,361000,36700,0,-1.9115651984911508
2014-12-01,361200,42800,0,-0.5027394594138075
2014-12-01,361300,52200,0,-0.4091352248327786
2014-12-01,361500,43700,0,-0.9337774076871665
2014-12-01,361600,31600,0,-0.6244698221053158
2014-12-01,361900,37900,0,-0.9565963791659853
2014-12-01,362000,47200,0,-1.418834583819224
2014-12-01,362100,44700,0,-0.3395978210737535
2014-12-01,362300,46300,0,-1.0792173266326932
2014-12-01,362400,39700,0,-0.33522113712683727
2014-12-01,362500,38000,0,-0.8991017754555031
2014-12-01,363000,33600,0,-0.9569381862879613
2014-12-01,363100,40400,0,-0.5101715521312478
2014-12-01,363200,52900,0,-0.8048143834526655
2014-12-01,363600,49100,0,0.291318180255649
2014-12-01,363700,25800,0,-1.226783286131375
2014-12-01,363800,23300,0,-0.6883410628822417
2014-12-01,363900,39700,0,-0.33360139934735794
2014-12-01,364100,43600,0,-0.831206353974087
2014-12-01,364200,31300,0,-0.11281342178770376
2014-12-01,364400,46100,0,-0.8512807905817334
2014-12-01,364500,39500,0,-0.694957657998547
2014-12-01,364600,44800,0,-0.9462871492238851
2014-12-01,364700,53200,0,0.01965270899661107
2014-12-01,365100,45200,0,-0.2121827199418459
2014-12-01,365200,48300,0,-0.7268780494562133
2014-12-01,365600,46400,0,-1.3586398458786115
2014-12-01,365800,52800,0,-1.0208295745051892
2014-12-01,365900,71000,1,-0.5619251200186755
2014-12-01,366100,39800,0,-0.44986317305427287
2014-12-01,366300,40900,0,-0.3251492747426994
2014-12-01,366500,40000,0,0.31480970839298306
2014-12-01,366900,28000,0,-0.5844209580985301
2014-12-01,367000,57400,0,-0.27997618020333276
2014-12-01,367500,49300,0,-0.4981365197283753
2014-12-01,367700,42400,0,-0.49673013665561977
2014-12-01,367800,37200,0,-0.7442855604527137
2014-12-01,368000,42400,0,-0.5900343050778226
2014-12-01,368200,26500,0,-0.5875140103890727
